detid_Y,K13D2.11,K13D2.12,K13D4.11,K13D4.12,K16D1.1,K16D2.1,K16D3.1,K16D4.2,K16D5.1,K16D6.1,K16D6.2,K17D2.11,K17D2.12,K1D3.1,K1PIR5.11,K1PIR5.12,K1PIR6.12,K20D4.11,K21D1.1,K21D2.1,K21D4.1,K21D5.1,K21D6.1,K2D3.11,K31D4.11,K31D5.1,K31D5.2,K33.D3.1,K33.D4.1,K4D3.1,K4D5.11,K4RD1.12,K50D1.1,K50D2.1,K50D3.1,K50D4.1,K50D5.1,K51D3.1,K51D3.2,K51D4.11,K51D5.11,K7D11.11,K7D2.11,K7D3.1,K7D5.11,K7D5.12,K7D6.11,K7D7.11,K7D8.1,K7D8.11,K8D3.11,K8D4.11,Z1,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z2,Z20,Z21.1,Z22,Z23,Z24,Z25,Z29,Z3,Z33,Z34,Z35,Z37,Z38,Z39,Z4,Z40,Z41,Z42,Z43,Z44,Z45,Z46,Z47,Z48,Z49,Z5,Z50,Z51,Z52,Z53,Z54,Z55,Z56,Z6,Z61,Z62,Z63,Z64,Z7,Z71,Z72,Z8,Z80,Z81,Z82,Z83,Z84,Z85,Z86,Z87,Z88,Z89,Z9,Z90,Z91,Z92,Z93,Z94
Z84,3851.65,3851.65,3851.73,3851.73,3570.57,3570.57,3570.57,3552.38,3552.38,3552.38,3552.38,3724.91,3724.91,3400.87,3400.87,3400.87,3400.87,3568.79,3701.41,3701.41,3701.41,3701.41,3701.41,3603.51,3327.55,3292.77,3292.77,3510.84,3510.84,4120.30,4017.05,4079.24,3102.63,3102.63,3102.63,3102.63,3102.63,2971.31,2971.31,2971.31,2971.31,4323.71,4230.69,4164.10,4280.69,4280.69,4164.10,4187.64,4208.55,4187.64,4521.13,4521.13,3242.20,3658.52,3680.47,3680.47,4058.78,4058.78,4384.49,4159.78,4159.78,3389.52,3389.52,3242.20,3646.95,3583.26,5821.25,5787.34,6310.45,5804.41,4521.13,3568.79,1436.54,3663.87,4384.49,1436.54,2681.12,2681.12,3568.79,1800.44,1332.12,1282.01,3539.66,1282.01,3544.16,3663.87,3375.28,3410.65,3410.65,3242.20,4429.24,4429.24,5624.68,3455.27,3013.03,3013.03,3539.66,3242.20,2037.81,2037.81,2437.04,2437.04,3785.60,730.97,730.97,3785.60,2964.35,2964.35,2964.35,2964.35,0.00,0.00,0.00,629.38,629.38,629.38,3766.34,818.78,818.78,818.78,818.78,579.63
Z85,3851.65,3851.65,3851.73,3851.73,3570.57,3570.57,3570.57,3552.38,3552.38,3552.38,3552.38,3724.91,3724.91,3400.87,3400.87,3400.87,3400.87,3568.79,3701.41,3701.41,3701.41,3701.41,3701.41,3603.51,3327.55,3292.77,3292.77,3510.84,3510.84,4120.30,4017.05,4079.24,3102.63,3102.63,3102.63,3102.63,3102.63,2971.31,2971.31,2971.31,2971.31,4323.71,4230.69,4164.10,4280.69,4280.69,4164.10,4187.64,4208.55,4187.64,4521.13,4521.13,3242.20,3658.52,3680.47,3680.47,4058.78,4058.78,4384.49,4159.78,4159.78,3389.52,3389.52,3242.20,3646.95,3583.26,5821.25,5787.34,6310.45,5804.41,4521.13,3568.79,1436.54,3663.87,4384.49,1436.54,2681.12,2681.12,3568.79,1800.44,1332.12,1282.01,3539.66,1282.01,3544.16,3663.87,3375.28,3410.65,3410.65,3242.20,4429.24,4429.24,5624.68,3455.27,3013.03,3013.03,3539.66,3242.20,2037.81,2037.81,2437.04,2437.04,3785.60,730.97,730.97,3785.60,2964.35,2964.35,2964.35,2964.35,0.00,0.00,0.00,629.38,629.38,629.38,3766.34,818.78,818.78,818.78,818.78,579.63
Z86,3851.65,3851.65,3851.73,3851.73,3570.57,3570.57,3570.57,3552.38,3552.38,3552.38,3552.38,3724.91,3724.91,3400.87,3400.87,3400.87,3400.87,3568.79,3701.41,3701.41,3701.41,3701.41,3701.41,3603.51,3327.55,3292.77,3292.77,3510.84,3510.84,4120.30,4017.05,4079.24,3102.63,3102.63,3102.63,3102.63,3102.63,2971.31,2971.31,2971.31,2971.31,4323.71,4230.69,4164.10,4280.69,4280.69,4164.10,4187.64,4208.55,4187.64,4521.13,4521.13,3242.20,3658.52,3680.47,3680.47,4058.78,4058.78,4384.49,4159.78,4159.78,3389.52,3389.52,3242.20,3646.95,3583.26,5821.25,5787.34,6310.45,5804.41,4521.13,3568.79,1436.54,3663.87,4384.49,1436.54,2681.12,2681.12,3568.79,1800.44,1332.12,1282.01,3539.66,1282.01,3544.16,3663.87,3375.28,3410.65,3410.65,3242.20,4429.24,4429.24,5624.68,3455.27,3013.03,3013.03,3539.66,3242.20,2037.81,2037.81,2437.04,2437.04,3785.60,730.97,730.97,3785.60,2964.35,2964.35,2964.35,2964.35,0.00,0.00,0.00,629.38,629.38,629.38,3766.34,818.78,818.78,818.78,818.78,579.63
Z87,3313.20,3313.20,3313.28,3313.28,3032.12,3032.12,3032.12,3013.93,3013.93,3013.93,3013.93,3186.46,3186.46,2975.70,2975.70,2975.70,2975.70,3143.62,3544.45,3544.45,3544.45,3544.45,3544.45,3178.34,3280.54,3245.76,3245.76,3515.39,3515.39,3675.28,3572.02,3634.22,2677.46,2677.46,2677.46,2677.46,2677.46,2546.14,2546.14,2546.14,2546.14,3785.26,3692.24,3625.66,3742.24,3742.24,3625.66,3649.20,3670.10,3649.20,4076.11,4076.11,2817.03,3233.35,3255.30,3255.30,3520.33,3520.33,3846.04,3621.34,3621.34,3342.51,3342.51,2817.03,3436.08,3158.09,5813.87,5779.96,6303.07,5797.02,4076.11,3143.62,2762.83,3665.05,3846.04,2762.83,4007.41,4007.41,3143.62,3126.74,2658.41,2608.30,3544.22,2608.30,3548.71,3665.05,3328.27,3411.83,3411.83,2817.03,4421.85,4421.85,5617.30,3459.82,2587.86,2587.86,3544.22,2817.03,2069.14,2069.14,2011.87,2011.87,3247.15,2057.26,2057.26,3247.15,3932.31,3932.31,3932.31,3932.31,1326.29,1326.29,1326.29,0.00,0.00,0.00,3321.32,1465.75,1465.75,1465.75,1465.75,1809.97
Z88,3313.20,3313.20,3313.28,3313.28,3032.12,3032.12,3032.12,3013.93,3013.93,3013.93,3013.93,3186.46,3186.46,2975.70,2975.70,2975.70,2975.70,3143.62,3544.45,3544.45,3544.45,3544.45,3544.45,3178.34,3280.54,3245.76,3245.76,3515.39,3515.39,3675.28,3572.02,3634.22,2677.46,2677.46,2677.46,2677.46,2677.46,2546.14,2546.14,2546.14,2546.14,3785.26,3692.24,3625.66,3742.24,3742.24,3625.66,3649.20,3670.10,3649.20,4076.11,4076.11,2817.03,3233.35,3255.30,3255.30,3520.33,3520.33,3846.04,3621.34,3621.34,3342.51,3342.51,2817.03,3436.08,3158.09,5813.87,5779.96,6303.07,5797.02,4076.11,3143.62,2762.83,3665.05,3846.04,2762.83,4007.41,4007.41,3143.62,3126.74,2658.41,2608.30,3544.22,2608.30,3548.71,3665.05,3328.27,3411.83,3411.83,2817.03,4421.85,4421.85,5617.30,3459.82,2587.86,2587.86,3544.22,2817.03,2069.14,2069.14,2011.87,2011.87,3247.15,2057.26,2057.26,3247.15,3932.31,3932.31,3932.31,3932.31,1326.29,1326.29,1326.29,0.00,0.00,0.00,3321.32,1465.75,1465.75,1465.75,1465.75,1809.97
Z89,3313.20,3313.20,3313.28,3313.28,3032.12,3032.12,3032.12,3013.93,3013.93,3013.93,3013.93,3186.46,3186.46,2975.70,2975.70,2975.70,2975.70,3143.62,3544.45,3544.45,3544.45,3544.45,3544.45,3178.34,3280.54,3245.76,3245.76,3515.39,3515.39,3675.28,3572.02,3634.22,2677.46,2677.46,2677.46,2677.46,2677.46,2546.14,2546.14,2546.14,2546.14,3785.26,3692.24,3625.66,3742.24,3742.24,3625.66,3649.20,3670.10,3649.20,4076.11,4076.11,2817.03,3233.35,3255.30,3255.30,3520.33,3520.33,3846.04,3621.34,3621.34,3342.51,3342.51,2817.03,3436.08,3158.09,5813.87,5779.96,6303.07,5797.02,4076.11,3143.62,2762.83,3665.05,3846.04,2762.83,4007.41,4007.41,3143.62,3126.74,2658.41,2608.30,3544.22,2608.30,3548.71,3665.05,3328.27,3411.83,3411.83,2817.03,4421.85,4421.85,5617.30,3459.82,2587.86,2587.86,3544.22,2817.03,2069.14,2069.14,2011.87,2011.87,3247.15,2057.26,2057.26,3247.15,3932.31,3932.31,3932.31,3932.31,1326.29,1326.29,1326.29,0.00,0.00,0.00,3321.32,1465.75,1465.75,1465.75,1465.75,1809.97
Z9,763.24,763.24,1016.36,1016.36,505.66,505.66,505.66,523.85,523.85,523.85,523.85,473.94,473.94,365.47,365.47,365.47,365.47,533.39,934.22,934.22,934.22,934.22,934.22,162.83,822.07,856.85,856.85,1291.51,1291.51,353.96,250.70,312.90,663.72,663.72,663.72,663.72,663.72,795.04,795.04,795.04,795.04,1232.81,1149.26,1172.97,1617.54,1617.54,1172.97,1099.23,1151.27,1099.23,754.79,754.79,524.14,107.83,171.28,171.28,1202.28,1202.28,1059.76,1071.37,1071.37,918.29,918.29,524.14,825.85,547.86,3203.64,3169.73,3692.84,3186.79,754.79,533.39,4425.71,1258.17,1059.76,4425.71,5670.29,5670.29,533.39,4789.61,4321.29,4114.70,1262.69,4114.70,1435.98,1258.17,889.70,1254.19,1254.19,524.14,1811.62,1811.62,3007.07,1347.08,836.76,836.76,1262.69,524.14,2003.72,2003.72,1358.89,1358.89,524.03,4031.61,4031.61,524.03,5999.31,5999.31,5999.31,5999.31,3393.29,3393.29,3393.29,3409.90,3409.90,3409.90,0.00,3532.75,3532.75,3532.75,3532.75,3710.60
Z90,3404.79,3404.79,3404.87,3404.87,3123.71,3123.71,3123.71,3105.52,3105.52,3105.52,3105.52,3278.05,3278.05,3067.29,3067.29,3067.29,3067.29,3235.20,3636.03,3636.03,3636.03,3636.03,3636.03,3269.93,3372.13,3337.35,3337.35,3585.82,3585.82,3766.86,3663.61,3725.81,2769.04,2769.04,2769.04,2769.04,2769.04,2637.72,2637.72,2637.72,2637.72,3876.85,3783.83,3717.24,3833.83,3833.83,3717.24,3740.78,3761.68,3740.78,4167.69,4167.69,2908.62,3324.93,3346.89,3346.89,3611.92,3611.92,3937.63,3712.92,3712.92,3434.09,3434.09,2908.62,3527.66,3249.68,5896.23,5862.32,6385.43,5879.39,4167.69,3235.20,1511.52,3738.84,3937.63,1511.52,2756.09,2756.09,3235.20,1875.42,1407.09,1356.98,3614.64,1356.98,3619.14,3738.84,3419.86,3485.63,3485.63,2908.62,4504.22,4504.22,5699.66,3530.24,2679.44,2679.44,3614.64,2908.62,2112.79,2112.79,2103.45,2103.45,3338.74,805.94,805.94,3338.74,2658.92,2658.92,2658.92,2658.92,74.98,74.98,74.98,91.59,91.59,91.59,3412.91,0.00,0.00,0.00,0.00,654.61
Z91,3404.79,3404.79,3404.87,3404.87,3123.71,3123.71,3123.71,3105.52,3105.52,3105.52,3105.52,3278.05,3278.05,3067.29,3067.29,3067.29,3067.29,3235.20,3636.03,3636.03,3636.03,3636.03,3636.03,3269.93,3372.13,3337.35,3337.35,3585.82,3585.82,3766.86,3663.61,3725.81,2769.04,2769.04,2769.04,2769.04,2769.04,2637.72,2637.72,2637.72,2637.72,3876.85,3783.83,3717.24,3833.83,3833.83,3717.24,3740.78,3761.68,3740.78,4167.69,4167.69,2908.62,3324.93,3346.89,3346.89,3611.92,3611.92,3937.63,3712.92,3712.92,3434.09,3434.09,2908.62,3527.66,3249.68,5896.23,5862.32,6385.43,5879.39,4167.69,3235.20,1511.52,3738.84,3937.63,1511.52,2756.09,2756.09,3235.20,1875.42,1407.09,1356.98,3614.64,1356.98,3619.14,3738.84,3419.86,3485.63,3485.63,2908.62,4504.22,4504.22,5699.66,3530.24,2679.44,2679.44,3614.64,2908.62,2112.79,2112.79,2103.45,2103.45,3338.74,805.94,805.94,3338.74,2658.92,2658.92,2658.92,2658.92,74.98,74.98,74.98,91.59,91.59,91.59,3412.91,0.00,0.00,0.00,0.00,654.61
Z92,3404.79,3404.79,3404.87,3404.87,3123.71,3123.71,3123.71,3105.52,3105.52,3105.52,3105.52,3278.05,3278.05,3067.29,3067.29,3067.29,3067.29,3235.20,3636.03,3636.03,3636.03,3636.03,3636.03,3269.93,3372.13,3337.35,3337.35,3585.82,3585.82,3766.86,3663.61,3725.81,2769.04,2769.04,2769.04,2769.04,2769.04,2637.72,2637.72,2637.72,2637.72,3876.85,3783.83,3717.24,3833.83,3833.83,3717.24,3740.78,3761.68,3740.78,4167.69,4167.69,2908.62,3324.93,3346.89,3346.89,3611.92,3611.92,3937.63,3712.92,3712.92,3434.09,3434.09,2908.62,3527.66,3249.68,5896.23,5862.32,6385.43,5879.39,4167.69,3235.20,1511.52,3738.84,3937.63,1511.52,2756.09,2756.09,3235.20,1875.42,1407.09,1356.98,3614.64,1356.98,3619.14,3738.84,3419.86,3485.63,3485.63,2908.62,4504.22,4504.22,5699.66,3530.24,2679.44,2679.44,3614.64,2908.62,2112.79,2112.79,2103.45,2103.45,3338.74,805.94,805.94,3338.74,2658.92,2658.92,2658.92,2658.92,74.98,74.98,74.98,91.59,91.59,91.59,3412.91,0.00,0.00,0.00,0.00,654.61
Z93,3404.79,3404.79,3404.87,3404.87,3123.71,3123.71,3123.71,3105.52,3105.52,3105.52,3105.52,3278.05,3278.05,3067.29,3067.29,3067.29,3067.29,3235.20,3636.03,3636.03,3636.03,3636.03,3636.03,3269.93,3372.13,3337.35,3337.35,3585.82,3585.82,3766.86,3663.61,3725.81,2769.04,2769.04,2769.04,2769.04,2769.04,2637.72,2637.72,2637.72,2637.72,3876.85,3783.83,3717.24,3833.83,3833.83,3717.24,3740.78,3761.68,3740.78,4167.69,4167.69,2908.62,3324.93,3346.89,3346.89,3611.92,3611.92,3937.63,3712.92,3712.92,3434.09,3434.09,2908.62,3527.66,3249.68,5896.23,5862.32,6385.43,5879.39,4167.69,3235.20,1511.52,3738.84,3937.63,1511.52,2756.09,2756.09,3235.20,1875.42,1407.09,1356.98,3614.64,1356.98,3619.14,3738.84,3419.86,3485.63,3485.63,2908.62,4504.22,4504.22,5699.66,3530.24,2679.44,2679.44,3614.64,2908.62,2112.79,2112.79,2103.45,2103.45,3338.74,805.94,805.94,3338.74,2658.92,2658.92,2658.92,2658.92,74.98,74.98,74.98,91.59,91.59,91.59,3412.91,0.00,0.00,0.00,0.00,654.61
Z94,3362.95,3362.95,3363.03,3363.03,3081.87,3081.87,3081.87,3063.68,3063.68,3063.68,3063.68,3236.21,3236.21,3025.45,3025.45,3025.45,3025.45,3193.36,3594.20,3594.20,3594.20,3594.20,3594.20,3228.09,3330.29,3295.51,3295.51,3565.14,3565.14,3725.02,3621.77,3683.97,2727.20,2727.20,2727.20,2727.20,2727.20,2595.88,2595.88,2595.88,2595.88,3835.01,3741.99,3675.41,3791.99,3791.99,3675.41,3698.95,3719.85,3698.95,4125.85,4125.85,2866.78,3283.09,3305.05,3305.05,3570.08,3570.08,3895.79,3671.08,3671.08,3392.26,3392.26,2866.78,3485.82,3207.84,5863.62,5829.71,6352.82,5846.77,4125.85,3193.36,1536.23,3714.80,3895.79,1536.23,2780.81,2780.81,3193.36,1900.13,1431.80,1381.69,3593.96,1381.69,3598.46,3714.80,3378.02,3461.58,3461.58,2866.78,4471.60,4471.60,5667.05,3509.57,2637.60,2637.60,3593.96,2866.78,2118.88,2118.88,2061.62,2061.62,3296.90,830.65,830.65,3296.90,2705.70,2705.70,2705.70,2705.70,99.69,99.69,99.69,49.75,49.75,49.75,3371.07,239.15,239.15,239.15,239.15,0.00
